id,latitude,longitude
C635986,41.23403291077715,-114.8716417423447
C288406,41.320549594255944,-116.1275081858108
C057716,41.59480761317754,-117.3740868524644
C936092,35.63283628777101,-121.2316116985741
C272119,41.19328549114889,-114.87864730016548
C851586,37.987287778092536,-121.41015005097633
C158258,39.69227782631026,-120.30519189569888
C169778,37.38463362859233,-121.66102520609363
C471499,39.307383230581486,-123.19591645369114
C963335,38.953992274814176,-115.68637390669528
C009066,38.898385,-123.65746
C051894,37.23093543829944,-119.195969308688
C994880,41.74284964297364,-122.40505528840752
C705081,37.57297494957883,-117.31147414185945
C834180,34.60354289520855,-120.32737158157093
C118796,41.231411959987135,-114.82556590565333
C920451,41.74038766978619,-122.38948188372264
C915462,41.83863532665571,-114.55178768494801
C862131,39.005977220138874,-121.98964456934358
C264481,39.75923546494337,-117.02843299882251
C376409,39.00645313388621,-122.03131638937982
C493810,37.56648700568795,-117.31589270105974
C507858,33.324224791112506,-114.64733855755468
C024857,41.14635221519521,-114.89956579427633
C668184,37.60164462040106,-121.86026048789793
C909880,37.40034326633199,-121.64894382699458
C561692,39.27237254103138,-123.23858056465578
C837249,41.91517965049435,-114.44885748668116
C265677,41.27923028098058,-116.15344179996251
C166820,37.38466709364519,-121.64046604597425
C332201,40.08098636473299,-113.88985649719878
C141919,38.960206844671234,-115.68478352060562
C536382,38.82412922344092,-115.03604565404436
C417069,37.228527623400765,-119.2506631673006
C654916,37.57347828448067,-117.30293989944279
C826231,40.49713826869245,-117.08769398204699
C125026,35.676218885704365,-121.16447439851265
C062136,39.691585506041086,-117.05357125667115
C246828,35.642851098876704,-121.22788301116667
C290048,41.826633920392226,-122.35811290757775
C543675,41.775381797330795,-124.08927998350536
C579820,41.75308563306286,-122.41670004818486
C651618,40.11782101124048,-113.95598674454634
C485978,35.651712822287266,-121.24274948703477
C806394,38.87259156585156,-123.62123393754217
C327663,41.8793696486156,-114.4894525803071
C927309,38.835421000000004,-115.02628
C276000,37.615350667845455,-121.88067930808096
C886165,39.70892824135073,-117.09709694671184
C792087,35.24474551400679,-120.66859173993734
C495549,39.64545585197002,-120.26061485365769
C216552,41.907859171851136,-114.42376254063316
C042169,35.661113885533176,-121.2752538499622
C743732,41.60118062229396,-117.38278145414537
C240359,40.7018883805882,-118.15448742295854
C983745,40.10694039241778,-113.97166361019947
C109351,40.4967828297642,-117.09453455169333
C281615,35.67807140799623,-121.245980933281
C864418,35.76141134552702,-121.23360129480699
C361606,38.79780820691316,-122.01530378768635
C993133,41.196022024250574,-114.84855831499574
C702032,38.66003953180867,-123.4294951371558
C647616,37.22673228198805,-119.28338791005426
C772280,38.75982817746174,-122.01747488059311
C722628,39.76059978388067,-116.02979614424375
C977293,41.8149871713195,-124.13795008287683
C611151,38.99742823775702,-118.73400434962265
C792663,39.722416962470675,-116.01678277134458
C763893,41.88204967950131,-114.46323705754207
C463544,41.70064927847152,-122.48412651009447
C419476,37.15280926733274,-121.6526270078848
C333880,37.576493071742895,-117.32355840589256
C004988,35.706099666297874,-121.25003403389137
C717113,41.27174781516779,-114.91434390860056
C290849,41.192673640856995,-114.86773813152338
C105969,37.53897585392647,-121.8950526164478
C211103,40.5609551162099,-117.1320523524166
C103199,37.575922815093364,-117.39922821200375
C494383,39.292990813318845,-123.22407893005094
C287065,40.07950196348079,-113.91290459049745
C141068,41.90465157062876,-114.36117852882163
C843535,41.36963391103667,-116.11483258984627
C269374,41.31721347552091,-116.15291847507143
C263840,38.772200643516044,-121.99933901982496
C703718,41.60833497184055,-117.4270785394619
C897603,33.39595844871404,-114.69636618250424
C174383,41.97400079340698,-114.42469470248145
C624526,41.17717134070537,-114.88332757194972
C524361,34.30017533250335,-116.39045658282649
C670138,41.88426692983222,-114.40893941921468
C530571,41.89602119101399,-114.44862787064054
C994773,40.68549249446177,-118.14417772456612
C246587,40.09148130377154,-113.98374635331454
C048511,38.97159,-122.02725000000001
C546452,35.257542516423044,-120.6478006260498
C333911,39.00039874321147,-118.65175205213767
C355716,38.00491223946089,-121.42493993375055
C847740,38.852798617630235,-115.01090534117245
C409913,41.350263180489755,-116.15793471147676
C558842,38.990247235405235,-121.99772377896092
C198544,37.98714980789584,-121.32272373155041
C744907,39.77316457717682,-116.9498451034266
C857651,41.328852,-116.12250999999999
C828087,41.861779911357445,-114.50373745282828
C865206,41.87859491473727,-114.44744991431931
C541891,38.95086316956691,-115.72747330108703
C083301,41.87577011967802,-114.45283097478891
C395962,40.10032223838382,-113.91327852260264
C505869,38.9603954504846,-122.04241136961798
C527531,41.898164148107405,-114.4376230173449
C383552,38.984616648595555,-122.03736527221221
C530916,41.84632331759429,-114.4877208397622
C383439,35.268850633927336,-120.67361057576431
C256407,34.63153727404133,-120.41894035837052
C012314,37.26404044163665,-119.21241298693214
C938579,34.30030309734244,-116.44523600112929
C044906,40.67876835644873,-118.11398567727666
C834028,39.27748693732631,-123.23562252105701
C302431,38.65800048984933,-123.4009648166455
C653164,41.896953677283385,-114.41328252146444
C004400,40.715039516991496,-118.1446003301443
C629542,41.7633659447436,-124.27949047866952
C656344,41.209362251428765,-114.84558006856788
C034458,41.20476713933805,-114.85783520593594
C030819,38.91046650575396,-123.7143571184099
C805220,41.20385383528222,-114.82972442043373
C258153,41.59908508247461,-117.40688355213958
C822524,34.29973848313802,-116.51246899040403
C774140,38.83887676496707,-115.0220009778389
C329533,33.33259110729912,-114.70438889000101
C551468,41.7735438098009,-124.19037595489914
C488383,39.70999896156149,-120.229924706903
C296883,38.64589865374977,-123.40566524888433
C461353,38.96852387563582,-122.014490775542
C205031,38.88149626187421,-123.65893497746636
C855357,40.13285788087106,-114.00751028360315
C913904,34.64503314671682,-120.46655438490284
C824896,38.803701370718564,-115.03330993171545
C093297,40.72151698937077,-118.06160009287399
C276455,37.23753615747405,-119.23550869784427
C087225,40.11019362764529,-113.94071338809349
C094459,37.603972486945054,-121.87641315327691
C891879,37.65636183367174,-121.8902194795255
C966590,38.753995775567546,-122.008996397426
C632522,40.14172365962287,-114.03272449020419
C064991,41.89862820362801,-114.43282589701225
C699032,40.09848852763994,-113.93811315961761
C707298,41.95484494693505,-114.43999258547403
C230002,38.91006279990756,-123.65434942369784
C260441,41.74558462666959,-122.40375858514811
C025226,38.72290067423056,-122.04157969834259
C852582,34.63204843221407,-120.46787388918462
C774247,41.22248447672096,-114.80721241465726
C086590,40.163496938673624,-113.92931797693227
C501379,41.27740194032448,-116.15451049921528
C268970,41.72453380541138,-122.43660827201317
C862088,37.544741874445876,-117.32636404309106
C783095,41.72109530035228,-122.38933098735542
C425628,41.210920050443356,-114.84583064122143
C210681,33.38223208012205,-114.67082043201235
C246382,38.98608240786552,-118.70132869377576
C037878,37.29699939746589,-119.26869915530744
C549683,40.49463068566683,-117.0841480245698
C066074,41.90966512119344,-114.36420030043597
C528387,39.66361805838434,-116.00597229780274
C867166,34.64402377934365,-120.43623395619618
C223009,38.91363734317379,-118.69362037295485
C184057,40.68031182079321,-118.1018736372525
C761334,38.58307784566375,-123.41005102001013
C339772,41.74751898056212,-122.36543855697862
C163997,39.29587693827308,-123.20386589855806
C416460,38.98862293473924,-122.02564315833024
C570827,41.956879750798485,-114.39228332794424
C429879,34.639682,-120.44709999999999
C699208,37.54344661233457,-121.90250518739236
C695332,40.71275412411855,-118.06465869939912
C057619,39.275401914699636,-123.25697333072026
C755844,35.66938213162325,-121.21351908404114
C814485,37.54397189308246,-117.44130187100119
C330111,38.02749623317102,-121.34201365572156
C078247,41.61128905937458,-117.37825060852471
C726530,37.56712881680005,-121.90920912368529
C211336,35.245748298825326,-120.58542338253639
C732851,38.9351080723674,-115.67623100191157
C244782,37.5969746523663,-121.88715105734293
C727106,37.925529731752,-121.35596607773519
C011487,34.32706857524265,-116.45147876668841
C339310,40.48447199122534,-117.10793916395309
C906607,34.30815084227877,-116.42055314539871
C174848,41.21582875789643,-114.88626565945789
C397399,35.664386,-121.21964999999997
C781330,38.9439627498592,-118.64755128850318
C245590,39.70578973769826,-116.0018620195208
C437933,41.72516879169848,-122.39438041837391
C783495,39.742513271068994,-116.03236448990684
C667420,41.96319637907323,-114.50296020135161
C443609,38.93685111495527,-115.71339306789453
C384194,41.76192336002607,-124.13953209232886
C734281,38.959768159726494,-115.72753451253782
C611316,37.60711993542386,-117.32954670403903
C080930,34.64543731338358,-120.42283974800392
C236411,41.311150872384864,-116.11714459228884
C861566,39.717510134486716,-116.05616288009695
C611580,39.59762066847144,-120.25600733711859
C814648,39.659416336679186,-120.23538519958274
C779707,38.804892172464605,-122.02577633790528
C550624,35.2782073740049,-120.67779278278469
C799991,33.32964538492007,-114.6100280401356
C464864,38.92525887479404,-123.57827613425549
C999466,41.32866936241354,-116.11117382498819
C347002,38.65658910089655,-123.3945788493156
C648150,38.94485784809493,-115.68972251547247
C201397,41.748768818869316,-122.40256925689992
C468146,35.255568238303994,-120.67880550595801
C424999,38.860385180742114,-115.05257976560291
C762908,41.874745580728714,-114.39253201817728
C723299,33.32735274376776,-114.68993601713494
C178800,38.89232567121767,-123.67127031665409
C335658,38.95620253505527,-118.68522656567704
C847879,41.778811802992834,-124.22611592178207
C270619,40.688075970810786,-118.2103871095419
C345373,41.73644553049973,-122.30855520466056
C397736,41.58762138484393,-117.33729157113379
C316669,41.58707324650614,-117.38518565678918
C720968,41.887142359895385,-114.48469348730781
C875709,38.73122351272735,-122.02831341670311
C868594,41.78568930075561,-124.04323366112254
C173133,38.752007656462425,-121.99528778715273
C223885,41.941076219309764,-114.39212407990104
C917865,38.942016395235996,-118.6665173261499
C584468,34.63881181806842,-120.45463810665683
C207051,39.73800215441745,-117.08023823850851
C805375,39.28373503143489,-123.21654849703647
C236227,39.658707228822095,-120.25710657352506
C724663,39.66095495533298,-120.24471127116855
C557990,38.68106953648521,-123.46786329996374
C978675,37.22845654751395,-119.18813968955786
C683614,38.85389265337286,-122.23570521264116
C357439,34.36762897755715,-116.4725336696247
C969144,39.265055997499495,-123.23125963827873
C292581,33.30881865754325,-114.70707565164668
C263630,37.38083202782264,-121.6359904751227
C907873,41.748050949042195,-122.42827939938164
C011043,37.99758061326529,-121.40433831107079
C680822,40.70866948371596,-118.10417609730658
C991266,34.30124248590121,-116.53239184266525
C772002,39.764913080890814,-117.01818355628394
C911329,41.85373385825527,-124.14721774735894
C017461,38.89781424687212,-123.65647139526067
C131476,41.79668254859515,-124.12565710362745
C092653,41.22145719160852,-114.82190732914619
C824379,38.833040642098005,-123.71581821772658
C917958,41.24029949201571,-114.7924476688835
C851985,41.834010046145295,-114.43646058562341
C198353,37.23999395224389,-119.23098183995538
C313312,38.85252708647104,-115.06934719090371
C925231,41.889814315697,-114.46937349296911
C436574,40.694860270725016,-118.12004744634544
C747233,39.022558732647866,-122.06443154148363
C850968,42.00881472684476,-114.48199312336136
C639121,39.294648165481426,-123.24523695544661
C223951,38.95444181135328,-115.70073832966963
C203724,41.807149539807185,-124.06412721189878
C487773,38.88262435331977,-123.69492387132773
C597056,35.2673724025304,-120.66130164807446
C965160,38.74406200000001,-121.99928999999997
C302453,39.71534434741173,-116.03293249611662
C888821,35.653525183178914,-121.21603453076469
C378487,39.27675345784269,-123.21093164667273
C992973,38.92751481420245,-123.70911001174987
C094206,41.24218697785648,-114.83107805860071
C422813,33.335790405792665,-114.66914088743711
C344376,40.10391401563699,-113.93783724385474
C042520,40.490604826785784,-117.0818912183953
C708529,37.58867964142718,-117.33181589443396
C809664,38.962068778509405,-115.7689675599629
C912024,38.673935806837925,-123.46071627792332
C540598,37.52136304824507,-121.86516883327646
C384441,39.746592860592365,-116.98457494530071
C558833,41.73642400000001,-122.40008
C505695,34.6809881857774,-120.4570486580401
C868319,37.25551413247423,-119.25529363997939
C811987,40.09750379554657,-113.96633440217964
C363096,38.99698478781647,-118.5914100186875
C581332,38.67910231870748,-123.36432876250028
C782536,41.89001442249036,-114.44067481506431
C423683,38.977258775361236,-118.70735944179596
C014018,41.595303795787096,-117.45174334662643
C144448,38.88268822633069,-123.63388324863104
C266048,35.66533652007055,-121.20104954790888
C054111,38.951813026364924,-115.7092254160325
C492996,41.92159609243061,-114.45931506057528
C956500,39.7223333603655,-116.01443161085933
C997821,38.951623670771504,-115.66938118082915
C104203,33.3527145351264,-114.644388246663
C966429,35.256588193547586,-120.671789543175
C531596,38.97646873902243,-122.035184932108
C684057,39.02075300987418,-118.66414504286713
C652074,39.65640769540146,-120.24597268363345
C249274,38.8988036662847,-123.62215485210425
C396661,37.99018941335717,-121.39387404079838
C672015,40.49422143600249,-117.08912122538668
C100312,34.63821338455835,-120.44537358459789
C431063,39.27758131729823,-123.18639355605778
C910858,41.33347578283099,-116.14667470246087
C480340,34.664788169598204,-120.47450974565156
C158003,41.26038169804834,-114.84745041467777
C761131,41.343173453846184,-116.11456174514667
C527822,34.30217710707621,-116.45407508144675
C324618,40.480510737385885,-117.06115783295535
C414002,39.06217523302223,-122.05767865766283
C192426,41.2162838761145,-114.85858194720166
C052694,35.732877274305,-121.28711192138469
C815457,35.66643127957475,-121.2248550298472
C624667,41.86313974670335,-114.47335047358885
C044055,34.61709399909963,-120.45783191800481
C550155,41.77098558450459,-122.46383872696948
C944108,38.98681738278323,-122.03665754109299
C967416,38.62804847031018,-123.42842394201521
C317828,41.85780056371611,-114.4233023108938
C631119,35.27038941507844,-120.62498979268092
C221925,41.902868708440835,-114.44750002232001
C652014,41.78439648328821,-124.13614623397078
C458250,40.139570117599455,-113.94555154003389
C247210,38.99368130834198,-118.68398747744645
C861321,41.344191841425534,-116.09595222951677
C744694,34.34583134557073,-116.49362213913136
C080877,40.101030913414114,-113.93857011156135
C099330,40.70040249119947,-118.08304127880332
C234214,39.72742357001808,-115.98350718227151
C993114,34.325374330756134,-116.38967441722302
C785227,41.32450438300548,-116.11896290022815
C712433,39.670928264085944,-120.27745703887484
C992933,34.650115978955746,-120.47351904913634
C906797,38.93964279940149,-115.79701546302519
C163134,37.43592571096724,-121.66252128803748
C779151,33.38603751915427,-114.64829710172053
C213070,37.412943303363264,-121.78852592564749
C813210,37.30509634178688,-119.1709025094775
C321935,35.67131979369104,-121.22505035878437
C366754,34.317890446436756,-116.4402428594775
C650436,38.74694238039297,-122.02824801142445
C154766,38.012377971579426,-121.36602383698242
C634470,33.321460401175024,-114.64957942112216
C009725,40.17612296513616,-113.8818448726746
C380489,34.62085961008652,-120.48950092964188
C652554,39.71459100511308,-116.03136419524648
C355145,38.88125617907004,-115.06327117848282
C497363,39.265712235006205,-123.2518194998969
C492153,35.24633591905578,-120.60908515652056
C393254,40.47318558217492,-117.06315618570994
C754767,41.77827997369425,-122.45058703642097
C186734,38.92594971197821,-115.70788281788823
C053559,35.67769203995049,-121.20099050769717
C494793,33.34765524430681,-114.69540471531585
C824708,39.25964961657441,-123.2944948262296
C790159,33.309651314560426,-114.71827517442232
C466614,37.54743865548474,-117.31866733997092
C153587,34.26567923353709,-116.46614848933649
C498840,37.59579683956576,-121.87476938191722
C739403,41.63703809494548,-117.41000451409572
C031857,41.893738013956956,-114.46658378996669
C790062,41.882970794667976,-114.47913509549312
C088375,38.84944493647043,-115.10114467009345
C316593,37.158258263790124,-119.06678315378893
C047977,41.241294222177046,-114.8349188394325
C433609,34.57526210706935,-120.38516726675958
C080500,34.62042524750553,-120.45291893840968
C532401,38.858108395043416,-115.03758412306325
C291102,33.28308779659593,-114.59607521639883
C866154,34.3111149479399,-116.428614346688
C256071,40.66921910851016,-118.06996024537428
C262570,35.27545949709219,-120.65151389859021
C970954,37.25828798226946,-119.2590740059234
C000456,37.235116849824564,-119.23838822628751
C046618,38.85196480286629,-115.63219197839493
C110851,38.75822155180903,-122.07502224212978
C771982,33.317516405501564,-114.68096006593085
C997130,33.32299510155849,-114.69065659971987
C078566,39.075450642357765,-115.03296851420077
C798582,41.39132341777491,-116.1289377554112
C187597,39.63267339324883,-120.26406530855857
C883972,34.62978543127155,-120.375240447049
C025719,34.60464214875357,-120.41852151772757
C342819,38.662568081457145,-123.39701221144274
C844379,34.64283859476229,-120.43675843900691
C516938,34.61723491853194,-120.43594634571143
C452971,38.94155694571388,-121.98967819965982
C281445,37.58551292074831,-121.9014581351602
C434104,37.63042565969461,-121.81754938682772
C317692,41.690207952988494,-122.40098988681301
C864576,41.892660693517826,-114.45249193502998
C260509,41.798915709507504,-124.1571121822603
C471001,39.650081020429916,-120.27308544311016
C949775,41.90443603160895,-114.45518979207957
C052381,41.80734760457821,-124.16926188291856
C360239,34.24648557145008,-116.46422156525848
C967171,40.68983874162994,-118.13036158412805
C352977,40.50656344517427,-117.07614788747915
C846284,38.59173186182057,-123.34299368121427
C226910,41.208742325683964,-114.85064486078281
C046337,38.99578946544024,-122.03871537799398
C903298,37.571983492286016,-117.32944497774494
C293554,34.32691211160331,-116.45840016260419
C947396,34.68198455619251,-120.43611069775744
C881658,38.84511254791334,-115.02592217360208
C882707,38.005000479497944,-121.38332930852037
C418994,41.30430839509564,-116.11907364088648
C334455,33.33028664164729,-114.69962670502206
C673630,39.24100579492384,-123.19914866591763
C235531,38.928730917777976,-118.69998013680737
C013662,35.67163606822886,-121.21059940393998
C840210,41.57995023465665,-117.38515318926203
C493095,41.195459483433574,-114.85064223199909
C784191,39.73042587454652,-116.04131758685645
C221147,38.92017285328796,-123.6688283241896
C903246,41.573329015081455,-117.40028663397865
C155087,41.2054863825644,-114.87270955862665
C890415,39.34953798140494,-123.16416271878909
C824250,40.69865833134961,-118.11558925876263
C096080,34.29908686014111,-116.453676446691
C672537,41.617937342042964,-117.40856186074647
C779331,33.32538960117432,-114.71962792895579
C092172,39.72693047557467,-116.0377669011531
C234804,34.30871236181381,-116.4532355991154
C852754,39.74523390682283,-116.04746052848698
C435965,38.770295428793894,-121.90812874289956
C710995,35.261779106911305,-120.65536491519183
C656915,37.206002396134735,-119.21189751386541
C480895,41.901830744340984,-114.42942533366244
C715439,34.64404770654396,-120.45124941937318
C717664,33.329137078004116,-114.67846257134539
C727757,40.72642924102037,-118.14894082436888
C374658,33.326955999999996,-114.68561999999999
C368653,41.73774644599464,-124.1816700117216
C887729,40.71593339448346,-118.11204128308847
C256649,38.71566500212842,-121.99993005533231
C885155,34.64338177315921,-120.41303708659412
C713523,40.49838847451439,-117.08125084572838
C681573,41.23164545074543,-114.86084530563264
C672460,34.656112540013375,-120.46066749374447
C150208,38.74406200000001,-121.99928999999997
C108708,38.758812860738324,-115.0398401770964
C347110,34.30433472851964,-116.42941835488224
C891427,41.68729620293207,-122.37663427387585
C200484,38.90934100577972,-115.02420237655811
C978270,34.340153234149874,-116.38877934959689
C027401,37.57139860644888,-117.35128741869934
C796141,41.87764384395782,-114.38032507485569
C086250,41.3252046724016,-116.13800245858512
C778288,41.904579767626736,-114.45708605614217
C922490,37.630315378688735,-121.85329017281747
C237441,38.893366984461025,-123.64006848263841
C238373,40.48913090657583,-117.0684754885024
C039858,39.769361827286986,-115.95224420268416
C453970,41.93507130965903,-114.42238222680616
C830703,38.961165191071004,-115.69918419040498
C967608,39.725021997328156,-116.96343532957478
C759366,37.40426016558305,-121.65034450419692
C865911,37.58648408350041,-121.84315736245911
C881456,39.293857324828565,-123.21958154580236
C608936,34.622728983459716,-120.44865768048967
C859816,37.35629574050395,-121.69054851891669
C813845,38.957193302859075,-121.99781008756159
C605799,37.57993899279373,-121.86586139577157
C225569,38.92492672021444,-115.72130774268146
C680794,38.65715995754718,-123.3822842595941
C262305,38.95371741766175,-122.064146974243
C414895,35.254821932473774,-120.65965708711862
C785581,41.205795811522215,-114.81246916404413
C725337,41.679005113359736,-122.48239532204911
C046915,37.23048458472,-119.2410352562455
C266571,40.461334248366086,-117.08484477465993
C915802,39.765809454845524,-117.00172053753747
C951721,34.27445338837582,-116.48760637010304
C645140,37.24237917906586,-119.23058800647227
C313596,41.75361521034921,-124.12426382858546
C801357,41.82318745046464,-114.28899176865224
C304686,40.11565101662326,-113.85208015397002
C919871,40.52824503779218,-117.0694192036151
C102243,38.64569394366352,-123.40134649766127
C458377,39.70341311541516,-116.03916480404632
C765014,41.33329911714367,-116.12747631857863
C495515,34.34376876908266,-116.47168836759474
C515182,40.74150053269395,-118.15305778045466
C767458,38.90660999687116,-123.64078522501693
C476077,39.665540871631414,-120.17771022096599
C530623,38.025861196520495,-121.37358838098972
C669804,38.94092548410503,-115.71570185484461
C997765,38.652871530694554,-123.36941301302008
C984204,37.24357224435976,-119.22674139648798
C530676,38.74468731360996,-121.9750499784968
C318779,40.67172854004471,-118.09163867820058
C452175,41.39549900468855,-116.12063237503178
C233495,38.829155569083625,-115.0344288026828
C781398,34.329226545792565,-116.42561663301981
C240160,33.33723889815891,-114.69111975565505
C334376,38.8625371221075,-123.62253211264711
C349138,38.751941344032886,-122.0240346576555
C807155,38.73017566513178,-123.40424602112489
C813164,41.31006654096195,-116.06253325448452
C619146,34.58678100253897,-120.45910267067592
C303139,39.69773848948644,-120.25356581926494
C130304,38.84634108653346,-115.01460992235575
C966671,34.63823123851333,-120.44347591729837
C674504,35.23357397547151,-120.62457278000568
C365115,33.325281949477734,-114.65480652409886
C113475,41.887556853035804,-114.46418798576524
C748332,39.66315973141427,-120.2710252374876
C798643,38.07958315855087,-121.43670780097764
C495541,41.91763310399893,-114.46540909623843
C125694,41.381797749368815,-116.07227161984775
C019756,39.70812624171464,-116.01425261467776
C419584,41.60403329520092,-117.37734197612617
C573111,34.647433891168724,-120.4746726508431
C997299,40.594526198867456,-118.15789993881972
C085310,41.26531380788716,-114.87794193118113
C578425,39.735392177807455,-116.95313537360637
C079500,38.84037215795921,-115.04063569722395
C146693,37.5824735945257,-117.308725287534
C416097,41.20929460222983,-114.83623798821341
C432652,37.25625111225472,-119.22935876651823
C430495,38.7557533289099,-121.96508149312612
C243421,40.69241309486325,-118.13605570224063
C940449,33.33216621194915,-114.66931017032549
C918123,40.05124012921902,-113.88687326564025
C987839,38.02277854470581,-121.4340679145897
C230143,40.699123189669486,-118.11137810788533
C040536,41.901877695499856,-114.41674373360533
C288222,41.88020670986932,-114.43936083478
C203052,38.756337732410714,-122.04019125242898
C780313,41.866939107930534,-114.4336949310379
C024171,40.23192371178554,-113.91447395483999
C042907,33.352090787773136,-114.66599612559962
C981945,34.66948392888883,-120.41607345415007
C436595,38.74315752310116,-121.99364236241618
C671807,37.35904085201706,-121.63333110537435
C240642,37.56691596727692,-117.32736892024037
C515045,33.31588000837985,-114.68094028562828
C807380,34.641301340362794,-120.44432917213224
C594835,40.700131,-118.11473
C394789,34.28704243533091,-116.42581935233825
C310773,41.578705325360794,-117.40239209674374
C838859,41.748106134531824,-122.37603304976349
C582259,39.723854725596574,-117.12413058894826
C369776,40.70662628857602,-118.12917023612513
C077318,40.45009188612141,-117.14417492780345
C096078,41.86952308529975,-114.4305736659529
C500708,41.91844079394624,-114.41245475943427
C354135,41.3207307909403,-116.11126873694158
C338215,38.65512967159664,-123.53940781581642
C068776,39.717895027069126,-116.00643399093818
C308966,39.68410295054128,-116.03826644685711
C409250,38.60111355584627,-123.39846232188248
C659672,35.21142293563588,-120.6663428704334
C142753,38.897834027351635,-123.70259145314166
C094318,38.840854253142595,-115.04239321563088
C677260,37.51605069138778,-117.22530491981439
C352275,39.714086982650976,-117.03092347693016
C943125,38.03401221479426,-121.4586058296492
C371322,40.71014825169639,-118.09789287853556
C118387,39.706145375917465,-115.9843339760578
C190003,41.21616516407031,-114.90935112473129
C088124,33.36591941105777,-114.73443863674972
C140528,35.2940667626525,-120.64227276601233
C674398,34.294601912414635,-116.45188812894062
C839273,37.409203435037696,-121.59228754927098
C571707,38.831165393792,-115.01744677643303
C954451,35.243491687736736,-120.57737835852902
C309469,38.77723135796727,-121.99139495191051
C206696,41.87992686262818,-114.43257088738237
C166843,40.097239354775944,-113.99648692776077
C568220,37.21202142833972,-119.25979217551186
C406111,41.229336248403015,-114.92984999437142
C808986,41.92407795454812,-114.42712520089715
C049256,37.56324649214573,-117.29340239580226
C051298,37.54320404486479,-117.31524444667326
C433947,40.134516037847945,-113.87689151995828
C386630,39.72256090521297,-116.01759515903045
C254513,41.33676079766237,-116.10902319375971
C354386,39.74631769580319,-116.97656637841602
C504127,41.812491543853795,-124.16407819505457
C105291,34.63213350717448,-120.43854283238254
C987385,41.90139888194171,-114.45199200364615
C305281,41.208203584516866,-114.86150456167623
C254928,39.27944317481134,-123.30882860912887
C302609,38.70008187970127,-122.00683769646166
C253452,35.696001258699454,-121.35535901217422
C594453,39.63404321071226,-120.195220441331
C146223,37.40386522227956,-121.60147574252757
C169188,37.36739027710701,-121.65105203133122
C210798,35.26429038042707,-120.64438283035459
C755744,38.01509524227004,-121.4356396117351
C703570,39.70658347467006,-116.05412393946578
C424974,41.76465288862446,-124.21162389100864
C859193,38.94513600910331,-115.72456956932909
C017816,37.25866267483909,-119.17382195832768
C482450,39.71816313041342,-116.03048267478776
C776258,38.018133215256604,-121.44899479926838
C109558,33.31528406192051,-114.68721189453878
C904898,38.937474129701414,-118.55605210783057
C803424,38.99981882676515,-122.00464204878313
C152681,38.81463430249189,-115.04275801243585
C950048,38.97071186968668,-118.70340516074772
C861332,38.0183561209427,-121.41721774993346
C266137,40.700131,-118.11473
C397614,41.910533203991555,-114.42744249844564
C146873,37.438912774089275,-121.56031987041258
C423437,38.826232922194556,-115.02067304721942
C964524,40.500752085711134,-117.10158810869662
C435021,33.3565215696956,-114.7380535234958
C331221,35.24828955647125,-120.64541889130702
C571168,41.90917200759363,-114.4603092408211
C548277,37.59932548712554,-121.93414100639217
C746306,39.310255429631084,-123.27820949752133
C299554,35.28091805299082,-120.7239667261519
C371188,41.8480833603641,-114.42367621982581
C521179,37.58012939552635,-117.29982384313685
C346879,33.27468286391175,-114.72117433854771
C022961,39.754865674771075,-116.20026379351948
C265156,38.63676261481669,-123.40770976007128
C927961,41.80107085678732,-124.0844988780297
C632332,41.87857821105915,-114.5500114833631
C203983,40.53334936455999,-117.08937092118458
C041637,38.898098493287605,-123.63869288432367
C318906,38.77960555126488,-115.03215982729681
C070906,35.24847330691941,-120.6175905272435
C456169,38.648010155173495,-123.42129424419556
C514972,38.833813824866446,-115.02708354014669
C239576,35.252712658268294,-120.63754781053416
C265020,41.78713083734831,-124.16653297481633
C589211,38.8994256769885,-123.64075550662108
C314046,34.60920383947416,-120.46740332262846
C736403,34.640090045684396,-120.45314298546
C222733,33.32811209329941,-114.673027020348
C488537,34.665554102053804,-120.40956840676446
C880489,38.88119085573621,-123.65664050765128
C923839,35.67486857426633,-121.12688467514477
C210294,35.65640693807258,-121.22082669193105
C998823,34.30313773835556,-116.40908729999434
C122481,38.89825966862848,-123.69340827914182
C917157,33.36058063358288,-114.68405422591466
C168514,41.834471255355076,-124.33008749331593
C013664,40.569466141892036,-116.98983552912343
C197465,40.478765696286395,-117.06151186298574
C039981,38.709387248767705,-123.39932185432126
C995911,41.19789185552284,-114.91698900069854
C119943,38.00458040591184,-121.34939656787797
C155933,39.030269494693826,-122.0956104937253
C668455,39.81798657564589,-117.12077728626332
C233324,41.407987900418114,-116.17768588988869
C113556,38.6348517667298,-123.43850131465811
C304382,37.573948120201365,-117.316125778641
C113289,38.96031018187989,-118.68514278789759
C317563,41.7635229263991,-124.20012812421545
C681149,41.890326628733106,-114.4447379031536
C027805,41.61629819865182,-117.39197870893845
C951901,39.292079425714064,-123.19305206820296
C266799,39.74102101646586,-117.00881696666285
C851592,40.077344005273126,-113.92262355869742
C280858,34.637773326669056,-120.47245261898287
C129286,38.82711864061798,-115.01770780675314
C656511,40.51008903548671,-117.08080753540979
C661165,40.59929543833671,-117.13183523201064
C207387,39.739415909713436,-115.99503559885494
C485361,40.764537459739536,-118.13786845420377
C812012,38.89044362261095,-115.05817774639802
C253333,41.99348774837672,-114.4204715696601
C096648,39.71843060385002,-115.97937860985955
